InvoiceNo,StockCode,Quantity,UnitPrice
577535,23214,2,2.08
577535,23103,2,1.65
577535,23538,1,4.95
577535,22352,2,2.55
577535,23082,2,3.75
577535,23397,1,9.95
577535,23083,1,3.75
577535,22215,1,8.5
577535,23553,2,12.5
577535,23558,2,12.5
577535,21368,2,0.75
577535,21373,2,0.75
577535,23544,1,8.25
577535,23542,1,8.25
577535,23403,1,3.75
577535,23407,1,9.95
577536,23025,2,2.08
577536,22600,2,0.85
577536,23348,2,2.08
577536,79321,1,5.75
577536,47504H,1,0.79
577536,23571,1,1.65
577536,47503A,1,0.42
577536,23559,1,2.08
577536,21232,1,1.25
577536,22562,1,1.25
577536,22560,1,1.25
577536,22086,2,2.95
577536,22563,1,1.25
577536,22491,1,0.85
577536,23323,3,2.1
577536,22996,2,0.42
577536,22338,1,0.19
577536,22335,1,0.65
577536,22573,1,0.85
577536,22603,1,0.85
577536,22337,1,0.65
577536,21812,1,4.95
577536,23210,1,1.25
577536,23506,1,0.42
577536,22489,1,0.42
577536,23275,1,1.25
577536,23221,1,0.83
577536,23263,1,1.25
577536,22561,1,1.65
577536,22996,1,0.42
577536,22174,2,1.65
577536,22175,1,2.95
577536,23311,1,2.55
577536,23394,1,3.75
577536,23395,1,3.75
577536,22621,1,1.65
577536,22422,1,0.65
577536,23396,1,3.75
577536,21891,1,1.45
577536,22619,1,3.75
577536,21890,1,3.25
577536,22374,1,4.25
577536,23392,1,2.08
577536,21462,1,6.75
577536,22635,1,9.95
577536,23084,2,2.08
577536,22853,1,3.25
577536,22422,2,0.65
577536,21034,1,0.95
577537,21135,8,1.69
577537,21422,16,0.85
577537,21136,16,1.69
577537,71459,12,0.85
577537,85015,24,0.65
577537,22599,72,0.29
577537,22043,24,0.19
577537,84879,24,1.69
577537,22400,12,0.39
577537,22398,12,0.39
577537,21990,12,1.25
577538,23203,10,2.08
577538,85099B,10,2.08
577538,20719,10,0.85
577538,22467,6,2.55
577538,23480,4,3.75
577538,20712,10,2.08
577538,22941,2,8.5
577539,35648,24,0.83
577539,22386,10,2.08
577539,23343,10,2.08
577539,35095A,24,0.42
577539,35646,24,1.25
577539,72225C,24,0.29
577539,21818,36,0.39
577539,21810,48,0.39
577539,21616,12,1.25
577539,21620,12,1.25
577539,85034B,24,1.25
577539,17012C,24,0.85
577539,17012F,24,0.85
577539,21287,72,0.38
577539,23452,18,1.95
577539,23451,12,1.95
577539,23453,24,1.95
577539,22101,6,2.1
577539,21175,12,2.55
577539,23399,24,0.85
577539,20829,8,2.1
577539,23275,12,1.25
577539,22469,12,1.65
577539,22470,6,2.95
577540,23312,1,4.15
577540,23267,2,1.25
577540,20956,2,1.25
577540,82494L,1,2.95
577540,23132,1,5.75
577540,23135,1,5.75
577540,48173C,1,8.25
577540,20996,5,0.19
577540,21063,1,0.85
577540,22197,5,0.85
577540,21121,2,1.25
577540,21808,1,3.75
577540,21804,1,3.75
577540,21086,2,0.65
577540,21094,2,0.85
577540,21080,1,0.85
577540,22094,1,0.39
577540,23465,1,8.25
577540,23394,2,3.75
577540,23395,2,3.75
577540,48194,1,8.25
577540,48184,1,8.25
577540,48129,1,8.25
577541,22212,6,2.1
577541,22197,48,0.85
577541,21479,4,4.25
577541,84029E,4,4.25
577541,23583,10,1.65
577541,20727,10,1.65
577541,20726,10,1.65
577541,20725,10,1.65
577541,22384,10,1.65
577541,22382,10,1.65
577541,22666,6,2.95
577541,82484,2,7.95
577541,22728,4,3.75
577541,22727,4,3.75
577541,23168,12,1.25
577541,20682,6,3.25
577541,23169,6,4.15
577541,23322,6,2.95
577541,22469,12,1.65
577541,23321,12,1.65
577541,21888,4,3.75
577542,22993,2,1.25
577542,84876B,4,1.25
577542,23300,2,1.65
577542,22578,10,0.29
577542,22579,10,0.29
577542,22577,10,0.29
577542,22080,1,1.65
577542,35970,4,1.69
577542,22197,3,0.85
577542,20972,2,1.25
577542,20971,2,1.25
577542,22750,2,3.75
577542,22751,2,3.75
577542,23418,3,2.08
577542,23419,3,2.08
577542,22696,2,1.95
577542,22695,2,1.45
577542,21908,4,2.1
577542,23266,4,1.25
577542,23264,4,1.25
577542,23265,4,1.25
577542,21615,4,1.25
577542,21619,4,1.25
577542,21137,4,3.75
577542,23534,2,5.95
577543,23382,4,3.75
577543,84879,8,1.69
577543,22508,4,3.75
577543,23203,10,2.08
577543,23209,10,1.65
577543,23198,12,1.45
577543,22381,5,2.1
577543,22380,5,2.1
577543,23256,4,4.15
577543,23254,4,4.15
577543,22211,12,0.83
577543,22208,12,0.83
577543,22470,6,2.95
577543,20971,12,1.25
577543,22138,3,4.95
577543,20728,10,1.65
577543,22384,10,1.65
577543,22578,24,0.29
577543,22579,24,0.29
577543,21755,3,6.25
577544,23085,3,10.4
577544,22307,6,1.06
577544,22306,6,1.06
577544,23269,12,1.45
577544,85048,4,7.95
577544,85049A,6,1.25
577544,22075,3,1.65
577544,23082,4,3.75
577544,23083,4,3.75
577544,22737,5,1.65
577544,22739,5,1.65
577544,22736,5,1.65
577544,22144,4,2.1
577544,22086,2,2.95
577544,22910,2,2.95
577544,22734,6,2.89
577544,21744,6,2.95
577544,23378,12,0.39
577544,22142,4,1.45
577544,22141,2,2.1
577544,21034,1,0.95
577544,23323,6,2.1
577544,22694,6,2.1
577544,23494,2,5.95
577544,84006,1,0.85
577544,22745,10,2.1
577544,22747,4,2.1
577544,22748,10,2.1
577544,22746,10,2.1
577544,17174,3,0.42
577544,23332,6,1.65
577544,23333,6,1.25
577544,23334,6,0.63
577544,23329,7,1.65
577544,22573,6,0.85
577544,22574,6,0.85
577544,22154,12,0.42
577544,23382,1,3.75
577544,84375,1,2.1
577544,23504,4,1.25
577544,23503,7,1.25
577544,22835,4,4.95
577544,22546,4,0.42
577544,22544,4,0.42
577544,22540,4,0.42
577544,22534,4,0.42
577544,22532,4,0.42
577544,22537,4,0.42
577544,22531,4,0.42
577544,22547,4,0.42
577544,82616C,3,1.25
577544,82616B,3,1.25
577544,85227,6,0.85
577544,22112,4,4.95
577544,23355,4,4.95
577544,21479,4,4.25
577544,22114,3,4.25
577544,23077,20,1.25
577544,23078,24,1.25
577544,23284,2,8.25
577544,22366,1,8.25
577544,22622,1,11.95
577544,84997C,1,4.15
577544,23197,3,1.45
577544,23196,3,1.45
577544,22474,1,4.95
577544,22207,1,4.25
577544,21889,4,1.25
577544,23570,6,1.25
577544,23571,6,1.65
577544,23553,1,12.5
577545,23691,25,0.42
577545,23232,25,0.42
577545,22219,6,0.85
577545,22294,3,1.25
577545,23212,1,1.25
577545,23210,1,1.25
577545,23211,1,1.25
577545,23490,1,3.75
577545,22821,6,0.65
577545,20992,6,0.39
577545,23301,3,1.65
577545,23196,3,1.45
577545,20718,3,1.25
577545,23344,2,2.08
577545,22086,6,2.95
577545,21990,3,1.25
577545,23470,1,6.25
577545,21619,3,1.25
577545,21616,3,1.25
577545,23583,3,1.65
577545,23191,6,1.65
577545,21484,3,4.25
577545,22110,3,2.55
577545,10120,6,0.21
577545,16236,5,0.21
577545,16237,6,0.21
577545,16238,5,0.21
577545,23501,6,1.25
577545,22144,3,2.1
577545,22113,3,4.25
577545,22996,6,0.42
577545,22998,6,0.42
577545,22994,6,0.42
577545,22999,6,0.42
577545,22867,3,2.1
577545,22142,3,1.45
577545,23439,3,2.1
577545,22633,3,2.1
577545,22865,3,2.1
577545,20754,3,2.1
577545,85062,6,1.65
577545,23497,3,1.45
577545,84347,3,2.55
577545,21098,3,1.25
577545,21494,3,1.25
577545,23084,3,2.08
577545,22728,1,3.75
577545,22730,3,3.75
577545,22727,1,3.75
577545,22725,2,3.75
577545,22726,2,3.75
577545,23571,6,1.65
577545,21868,3,1.65
577545,37413,6,0.39
577546,23691,25,0.42
C577547,23080,-1,8.25
C577547,21927,-3,1.25
C577547,23395,-1,3.75
C577547,23165,-1,1.65
C577547,23148,-7,0.83
C577547,23146,-1,3.29
C577547,22467,-1,2.55
C577547,23032,-1,1.65
C577547,85123A,-1,2.95
C577547,21925,-1,1.25
C577547,35970,-4,1.69
577548,23691,25,0.42
577548,23004,7,0.42
577548,23006,5,0.42
577548,22999,7,0.42
577548,22998,14,0.42
577548,22996,12,0.42
577549,35598A,3,2.95
577549,22154,1,0.42
577549,21629,1,7.95
577549,23300,2,1.65
577549,22469,1,1.65
577549,22694,1,2.1
577549,21265,2,1.95
577549,23265,12,1.25
577549,23266,12,1.25
577549,23263,12,1.25
577549,23264,12,1.25
577549,21417,3,2.1
577549,84596G,8,0.42
577549,84596F,8,0.42
577549,84596B,8,0.42
577549,22161,64,0.19
577549,21822,12,0.79
577549,23031,5,1.65
577549,22774,12,1.25
577549,23102,1,0.83
577549,22775,2,1.25
577549,72349B,1,2.1
577549,23213,1,1.25
577549,23210,4,1.25
577549,23211,4,1.25
577549,22153,2,0.42
577549,23394,2,3.75
577549,21889,1,1.25
577549,21916,1,0.42
577549,21917,2,0.42
577549,23081,3,8.25
577549,22431,3,1.95
577549,23397,1,9.95
577549,22754,1,0.85
577549,22755,1,0.85
577549,22753,2,0.85
577549,35970,2,1.69
577549,22429,2,4.25
577549,21927,7,1.25
577549,22475,1,4.95
577549,20996,24,0.19
577549,21982,1,0.39
577549,22453,1,2.95
577549,22467,6,2.55
577549,21975,1,0.55
577549,22965,1,2.1
577549,21864,1,2.1
577549,21865,1,2.1
577549,21866,1,1.25
577549,71510,2,0.85
577549,23165,2,1.65
577549,21642,8,0.29
577549,22212,1,2.1
577549,21381,1,1.69
577549,72800E,2,2.55
577549,85199S,4,0.42
577549,21684,1,0.85
577549,23406,1,6.25
577549,23403,1,3.75
577549,22189,1,3.95
577549,23103,2,1.65
577549,22613,1,0.85
577549,22150,2,1.95
577549,21035,1,3.25
577549,20719,5,0.85
577549,22355,7,0.85
577549,22383,1,1.65
577549,22384,1,1.65
577549,20724,5,0.85
577549,22356,5,0.85
577549,20718,2,1.25
577549,22382,1,1.65
577549,20728,1,1.65
577549,20727,1,1.65
577549,23205,2,0.85
577549,20723,7,0.85
577549,22662,1,1.65
577549,22661,5,0.85
577549,47566B,2,4.95
577549,23298,2,4.95
577549,20975,2,0.65
577549,23366,2,0.65
577549,84596B,6,0.42
577549,84596F,3,0.42
577549,21154,4,1.25
577549,22499,2,5.95
577549,22110,2,2.55
577549,47559B,2,1.25
577549,21216,3,4.95
577550,22065,48,0.39
577550,23101,12,0.83
577550,22152,24,0.42
577550,20728,10,1.65
577550,20725,10,1.65
577550,23245,4,4.95
577550,22720,3,4.95
577550,23240,6,4.15
577550,23503,12,1.25
577550,21889,12,1.25
577550,21155,6,2.55
577550,85099B,10,2.08
577550,23013,4,3.95
577550,21015,24,0.29
577550,22577,48,0.29
577550,22579,24,0.29
577550,84875B,24,1.25
577550,21993,12,1.25
577550,20996,24,0.19
577550,23010,1,16.95
577551,23487,1,9.95
577551,23407,2,9.95
577551,23389,8,4.15
577551,23390,4,4.15
577551,21559,6,2.55
577551,84375,12,2.1
577551,22630,12,1.95
577551,22629,12,1.95
577551,22661,10,0.85
577551,20719,10,0.85
577551,22356,10,0.85
577551,23084,6,2.08
577551,21975,24,0.55
577551,22326,6,2.95
577551,POST,2,15.0
577552,20724,10,0.85
577552,20719,10,0.85
577552,23204,10,0.85
577552,23344,10,2.08
577552,22386,10,2.08
577552,85099B,10,2.08
577552,23201,10,2.08
577552,23581,10,2.08
577552,21929,10,2.08
577553,22178,36,1.95
577554,21473,1,19.95
577554,22738,5,1.65
577554,23353,5,0.83
577554,23313,3,4.95
577554,22796,2,9.95
577554,84824,1,15.95
577554,23109,3,2.89
577554,84347,3,2.55
577554,23570,2,1.25
577554,23571,2,1.65
577554,35833P,3,1.25
577554,23430,1,8.15
577554,35819B,3,0.38
577554,21126,2,1.25
577554,21122,4,1.25
577554,22801,1,3.75
577554,21326,12,0.65
577554,23300,2,1.65
577554,23302,2,1.65
577554,47566,2,4.95
577554,84380,1,1.45
577554,84378,1,1.45
577554,22966,3,1.25
577554,72800B,1,2.55
577554,72800E,1,2.55
577554,47420,3,0.19
577554,22674,1,1.25
577554,22993,6,1.25
577554,72799E,1,2.95
577554,21428,1,4.25
577554,21430,1,3.75
577554,21429,2,1.95
577554,22112,2,4.95
577554,22114,2,4.25
577554,22989,3,3.25
577554,22969,12,1.45
577554,23311,2,2.55
577554,23312,2,4.15
577554,23323,2,2.1
577555,22639,32,2.1
577555,23491,4,8.25
577556,22645,12,1.45
577556,23301,12,1.65
577556,37495,4,3.75
577557,23035,6,1.45
577557,23184,1,4.95
577557,21636,1,0.75
577557,84536B,1,0.42
577557,84536A,1,0.42
577557,22360,1,2.95
577557,15039,1,0.85
577557,23067,1,4.15
577557,22831,1,2.95
577557,21918,1,0.42
577557,23489,2,2.89
577557,47503A,1,0.42
577557,23084,2,2.08
577557,85035C,2,1.25
577557,79191D,1,0.85
577557,23380,1,0.39
577557,84879,3,1.69
577557,23553,2,12.5
577557,23485,1,25.0
577557,23068,4,2.49
577557,35970,3,1.69
577557,21158,4,0.39
577557,21162,4,0.39
577557,23399,2,0.85
577557,21982,1,0.39
577557,21985,1,0.39
577557,21865,1,2.1
577557,23321,2,1.65
577557,22469,2,1.65
577557,23399,1,0.85
577557,23147,3,1.45
577557,23489,1,2.89
577557,22144,1,2.1
577557,22909,1,0.85
577557,23184,4,4.95
577557,22197,20,0.85
577557,22727,1,3.75
577557,22725,1,3.75
577557,22730,1,3.75
577557,22726,1,3.75
577557,82482,6,2.95
577557,21990,3,1.25
577557,21993,3,1.25
577557,23220,1,0.83
577557,22639,3,2.55
577557,84347,1,2.55
577557,22579,1,0.29
577557,22581,1,0.85
577557,22577,1,0.29
577557,22578,1,0.29
577557,21804,2,3.75
577557,23500,1,1.25
577557,21636,3,0.75
577557,23307,1,0.55
577557,21212,1,0.55
577557,84991,2,0.55
577557,21976,1,0.55
577557,22952,1,0.55
577557,23000,1,0.42
577557,22997,1,0.42
577557,22996,3,0.42
577557,23006,3,0.42
577557,22998,3,0.42
577557,23415,3,1.65
577557,85130B,5,0.79
577557,84926E,24,0.29
577557,23397,1,9.95
577557,23403,2,3.75
577557,84792,3,4.65
577557,23402,2,3.75
577557,22914,1,4.95
577557,22912,1,4.95
577557,22483,2,2.95
577557,21137,12,3.75
577557,82483,2,6.95
577557,82486,2,8.95
577557,23084,3,2.08
577557,17091J,6,0.38
577557,22775,2,1.25
577557,85034C,2,1.25
577557,21620,3,1.25
577557,21615,2,1.25
577557,21619,1,1.25
577557,23271,2,0.83
577557,22867,1,2.1
577557,22865,1,2.1
577557,21621,1,8.5
577557,20972,1,1.25
577557,23300,1,1.65
577557,23393,2,3.75
577572,15056N,2,5.95
577572,22469,6,1.65
577572,84946,6,1.25
577572,21755,1,6.25
577572,85099B,4,2.08
577572,20711,4,2.08
577572,23344,2,2.08
577572,23393,4,3.75
577572,23396,3,3.75
577572,23395,3,3.75
577572,46000S,6,1.45
577572,46000M,4,1.55
577579,23184,2,4.95
577579,22834,4,2.1
577579,22866,4,2.1
577579,22867,4,2.1
577579,22865,6,2.1
577579,22113,12,4.25
577579,23344,6,2.08
577594,22816,48,0.42
577594,22818,48,0.42
577594,22734,1,2.89
577594,21588,12,2.55
577594,22617,2,4.95
577594,22138,2,4.95
577594,23193,6,2.25
577594,23177,6,2.25
577594,23242,6,2.08
577594,23351,9,1.25
577594,23352,9,1.25
577594,22735,5,1.65
577594,22738,5,1.65
577594,23382,3,3.75
577594,22697,1,2.95
577594,22698,1,2.95
577594,22487,3,9.95
577594,22959,25,0.42
577594,16169E,50,0.42
577594,22411,10,2.08
577594,15056N,2,5.95
577594,15056P,2,5.95
577594,85014A,2,5.95
577595,21326,6,0.65
577595,85071A,2,0.39
577595,85071B,2,0.39
577595,85071D,2,0.39
577595,85071C,3,0.39
577595,22835,1,4.95
577595,22112,3,4.95
577595,23337,1,2.08
577595,23339,1,2.08
577595,21931,1,2.08
577595,22380,2,2.1
577595,85123A,2,2.95
577595,21733,2,2.95
577595,22632,4,2.1
577595,22633,1,2.1
577595,23439,2,2.1
577595,21813,1,4.95
577595,21812,1,4.95
577595,22306,2,1.06
577595,23221,1,0.83
577595,23219,4,1.25
577595,23223,4,0.83
577595,23217,7,1.25
577595,84347,5,2.55
577595,23405,2,4.95
577595,84949,6,1.65
577595,84946,6,1.25
577595,82483,2,6.95
577595,85150,2,2.55
577595,21908,1,2.1
577595,82580,1,0.55
577595,82578,2,0.55
577595,23182,3,0.83
577595,82581,2,0.55
577595,37413,6,0.39
577595,22307,6,1.06
577595,23342,1,8.5
577595,22192,1,8.5
577595,23341,1,8.5
577595,23485,1,25.0
577595,23397,1,9.95
577596,84988,312,1.25
577597,35646,24,1.25
577597,85123A,12,2.95
577597,21429,16,1.95
577597,16156S,25,0.42
577597,16161P,25,0.42
577597,22707,25,0.42
577597,22985,25,0.42
577597,21499,25,0.42
577597,21495,25,0.42
577597,22423,2,12.75
577597,22697,6,2.95
577597,22698,6,2.95
577597,22699,6,2.95
577597,23173,2,9.95
577597,23175,4,3.25
577597,23171,12,1.65
577597,23172,12,1.65
577597,23174,4,4.15
577598,22423,4,12.75
577598,35953,48,0.39
577598,23569,4,4.95
577598,23228,24,1.25
577598,20668,24,0.12
577598,23213,12,1.25
577598,22966,12,1.25
577598,84380,12,1.45
577598,21977,24,0.55
577598,22955,6,2.1
577598,22196,12,0.85
577598,22609,36,0.19
577598,22422,12,0.65
577598,23240,6,4.15
577598,23210,24,1.25
577598,22636,2,8.5
577598,21914,12,1.25
577598,21892,12,1.25
577598,23367,16,0.65
577598,23368,16,0.65
577599,23245,16,4.15
577599,21239,24,0.85
577599,21243,24,1.69
577599,20983,24,0.85
577599,21746,24,1.25
577599,22734,6,2.89
577599,84375,12,2.1
577599,47599B,12,2.1
577599,21086,24,0.65
577599,21094,24,0.85
577599,22083,6,2.95
577599,22090,6,2.95
577600,23209,10,1.65
577600,23583,10,1.65
577600,22662,10,1.65
577600,20728,10,1.65
577600,22745,6,2.1
577600,22748,6,2.1
577600,22747,6,2.1
577600,20969,8,3.75
577600,21914,12,1.25
577600,22549,12,1.45
577600,23256,8,4.15
577600,23254,8,4.15
577600,84997D,8,4.15
577600,23419,12,2.08
577601,22634,2,9.95
577601,23241,6,2.08
577601,22636,2,8.5
577601,22556,12,1.65
577601,22271,6,2.95
577601,22273,6,2.95
577601,22749,4,3.75
577601,22750,4,3.75
577601,22993,24,1.25
577601,23355,12,4.95
577601,22193,6,8.5
577601,22192,2,8.5
577601,22505,4,4.95
577601,22507,4,4.95
577601,22619,8,3.75
577601,22621,24,1.65
577601,22563,12,1.25
577601,22562,12,1.25
577601,23372,16,1.25
577601,20978,16,1.25
577601,20728,10,1.65
577601,23681,10,1.65
577601,23209,10,1.65
577601,22382,10,1.65
577601,23582,20,2.08
577601,23200,20,2.08
577601,23581,10,2.08
577601,85099B,10,2.08
577601,23344,10,2.08
577601,23203,10,2.08
577601,22144,18,2.1
577601,22141,12,2.1
577601,22142,12,1.45
577601,22940,8,4.25
577601,22086,24,2.95
577601,20979,16,1.25
577601,23370,16,1.25
577601,22561,12,1.65
577601,22756,12,1.25
577601,22757,12,1.25
577602,22602,12,0.85
577602,22600,12,0.85
577602,35970,12,1.69
577602,23330,12,1.25
577602,22694,12,2.1
577602,22866,12,2.1
577602,22865,12,2.1
577602,23328,4,3.75
577602,23298,6,4.95
577602,23126,4,4.95
577602,22271,6,2.95
577602,23353,12,0.83
577602,23100,12,1.25
577602,22959,25,0.42
577602,23313,10,4.95
577602,23311,12,2.55
577603,22818,12,0.42
577603,21463,2,5.95
577603,21464,2,4.25
577603,23009,1,16.95
577603,22725,4,3.75
577603,85015,24,0.65
577603,15056BL,3,5.95
577603,21051,6,2.1
577603,23436,12,1.25
577603,22571,12,0.85
577603,23375,10,0.82
577603,84945,12,0.85
577604,22081,10,1.65
577604,22736,10,1.65
577604,84832,12,0.85
577605,84946,144,1.06
577605,21791,24,1.25
577605,22555,24,1.65
577605,22557,24,1.65
577605,84945,192,0.72
577606,23473,12,0.83
577606,23474,12,0.83
577606,22065,48,0.39
577606,35953,48,0.39
577606,21232,12,1.25
577606,22423,1,12.75
577606,23170,12,1.65
577606,22768,2,9.95
577606,23247,6,2.89
577606,21231,12,1.25
577606,22061,2,9.95
577606,22890,2,9.95
577606,37449,2,9.95
577606,22063,6,2.95
577606,22057,12,1.49
577606,37447,12,1.49
577606,84817,6,2.1
577606,22059,12,1.49
577606,37448,12,1.49
577606,22784,3,4.95
577606,23433,12,0.83
577606,POST,3,28.0
577607,22947,12,7.95
577608,35400,5,0.0
577609,23112,2,7.5
577609,23460,2,9.95
577609,21564,6,2.95
577609,21411,3,4.25
577609,21563,6,2.95
577609,22131,6,1.95
577609,22195,12,1.65
577609,48194,2,8.25
577609,84978,12,1.25
577609,22832,2,10.75
577609,22557,12,1.65
577609,23198,12,1.45
577609,22666,6,2.95
577609,22720,3,4.95
577609,22960,6,4.25
577609,22722,4,3.95
577609,23113,3,4.95
577609,22692,4,8.25
577609,23253,4,15.95
577609,22071,6,3.75
577609,85014A,3,5.95
577609,22567,12,1.45
577609,84078A,1,39.95
577609,22423,1,12.75
577609,20914,6,2.95
577609,20685,6,8.25
577609,21086,12,0.65
577609,21535,6,2.55
577609,21531,6,2.55
577609,21533,3,4.95
577609,22070,6,3.75
577609,21787,24,0.85
577609,85014B,3,5.95
577609,22553,12,1.65
577609,23020,1,12.5
577609,23293,8,0.83
577609,23296,8,1.25
577609,23294,8,0.83
577609,23545,25,0.42
577609,23295,8,0.83
577609,23236,6,2.89
577609,23240,6,4.15
577609,23283,2,8.25
577609,22326,6,2.95
577609,22554,12,1.65
577609,22555,12,1.65
577609,22333,8,1.65
577609,23493,10,1.95
577609,23494,3,5.95
577609,23497,12,1.45
577609,23514,6,2.08
577609,21136,16,1.69
577609,22704,25,0.42
577609,22601,12,0.85
577609,23263,12,1.25
577609,23273,12,1.65
577609,23439,12,2.1
577609,35970,12,1.69
577609,22556,12,1.65
577609,47504H,12,0.79
577609,23108,2,6.25
577609,85053,6,2.1
577609,22441,8,2.1
577609,22430,4,4.95
577609,48184,6,8.25
577609,22059,12,1.49
577609,21231,36,1.25
577609,21232,36,1.25
577609,22064,12,1.65
577609,37448,12,1.49
577609,37500,12,4.95
577609,48185,4,8.25
577609,POST,1,300.0
577610,22114,4,4.25
577610,21484,4,4.25
577610,22692,2,8.25
577610,21843,4,10.95
577610,22423,4,12.75
577610,23170,12,1.65
577610,23172,12,1.65
577610,22072,4,3.75
577610,22698,6,2.95
577610,22699,6,2.95
577610,23173,2,9.95
577610,23084,6,2.08
577610,23108,2,6.25
577610,22179,2,6.75
577610,22192,2,8.5
577610,22191,2,8.5
577610,22835,4,4.95
577610,23480,4,3.75
577611,23118,10,0.0
577612,21181,20,0.0
577613,20979,16,1.25
577613,22489,24,0.42
577613,22438,10,1.95
577613,23155,12,0.83
577613,21913,4,3.75
577613,22138,3,4.95
577613,23502,12,1.25
577613,21912,4,3.75
577613,22554,12,1.65
577613,21983,24,0.39
577613,21980,24,0.39
577613,21985,24,0.39
577613,23378,24,0.39
577613,23551,24,0.39
577613,22328,6,2.95
577613,22939,4,4.95
577613,22898,8,1.95
577613,23433,12,0.83
577613,23298,3,4.95
577613,47566,4,4.95
577613,23493,10,1.95
577613,23494,3,5.95
577613,21523,2,8.25
577613,48129,2,8.25
577613,48194,2,8.25
577613,22605,3,14.95
577613,84347,6,2.55
577613,22909,12,0.85
577613,23351,12,1.25
577613,23349,12,1.25
577613,16156S,25,0.42
577613,22985,25,0.42
577613,21122,24,1.25
577613,21124,24,1.25
577613,21121,24,1.25
577613,21485,3,4.95
577613,22113,4,4.25
577613,22111,3,4.95
577613,21577,6,2.25
577613,23359,12,1.95
577613,21212,24,0.55
577613,21210,12,1.45
577613,21080,12,0.85
577613,21977,24,0.55
577613,21974,12,1.45
577613,22851,12,0.85
577613,84991,24,0.55
577613,84987,12,1.45
577613,84509A,4,3.75
577613,84510A,10,1.25
C577614,21499,-200,0.36
577615,22952,24,0.55
577615,23101,12,0.83
577615,23100,12,1.25
577615,22076,12,1.65
577615,22077,12,1.95
577615,85049G,12,1.25
577615,85049E,12,1.25
577615,85049C,12,1.25
577615,22728,4,3.75
577615,22730,4,3.75
577615,85163A,1,12.75
577615,22192,2,8.5
577615,22191,2,8.5
577615,23342,2,8.5
577615,21682,4,4.95
577615,84820,2,5.95
577615,84509A,4,3.75
577615,84509C,4,3.75
577615,21974,12,1.45
577615,21197,12,1.65
577615,23240,6,4.15
577615,23366,16,0.65
577615,20749,2,7.95
577615,20679,3,5.95
577615,15056P,3,5.95
577615,15056BL,6,5.95
577615,21415,6,2.1
577615,21292,16,0.85
577615,22584,6,2.55
577615,22752,2,8.5
577615,22731,18,1.25
577615,22733,18,1.25
577615,22734,6,2.89
577615,22075,24,1.65
577615,85049A,24,1.25
577615,POST,3,18.0
577616,22171,4,8.5
577616,82583,12,2.1
577616,21754,3,6.25
577616,21755,3,6.25
577616,21756,3,6.25
577616,21745,24,3.39
577616,21902,24,0.65
577616,21733,6,2.95
577616,21169,12,1.69
577616,22476,3,4.95
577616,22379,5,2.1
577616,22381,5,2.1
577616,22664,5,2.1
577616,22380,5,2.1
577617,22571,12,0.85
577617,84879,24,1.69
577617,22577,24,0.29
577617,22386,10,2.08
577617,20724,10,0.85
577617,22355,10,0.85
577618,37495,4,3.75
577618,84279P,4,3.75
577618,22423,4,12.75
577618,22625,2,8.5
577618,22555,12,1.65
577618,23382,8,3.75
577618,23173,2,9.95
577618,22947,6,7.95
577618,23084,6,2.08
577618,22699,6,2.95
577618,21633,3,12.75
577618,22430,4,4.95
577618,22471,3,4.95
577618,POST,4,28.0
577633,22780,4,4.25
577633,23298,12,4.95
577633,23083,12,3.75
577633,23301,12,1.65
577633,22139,6,4.95
577633,22779,8,4.25
577633,22423,2,12.75
577633,22411,10,2.08
577633,21259,4,5.95
577633,21314,16,2.1
577633,23173,2,9.95
577633,21623,4,9.95
577633,21914,12,1.25
577633,23208,10,1.65
577633,21232,24,1.25
577633,22841,4,7.95
577633,23199,10,2.08
577633,22722,4,3.95
577633,21731,12,1.65
577633,22730,4,3.75
577633,84879,16,1.69
577633,23192,12,1.65
577633,22993,12,1.25
577633,23126,8,4.95
577633,22384,10,1.65
577633,23170,12,1.65
577633,23150,6,2.49
577633,23166,24,1.25
577633,22348,12,0.85
577633,79321,4,5.75
577633,22208,24,0.83
577633,23254,4,4.15
577633,23167,12,0.83
577633,23193,8,2.25
577633,23174,4,4.15
577633,21912,8,3.75
577633,22179,6,6.75
577633,23581,10,2.08
577633,23175,4,3.25
577633,22846,4,14.95
577633,21531,6,2.55
577633,21535,6,2.55
577633,21533,3,4.95
577633,23429,2,8.15
577633,22193,2,8.5
577633,22191,2,8.5
577633,84659A,6,2.55
577633,22725,4,3.75
577646,20615,20,0.75
577646,20616,20,0.75
577646,20992,24,0.39
577646,20996,24,0.19
577646,35471D,24,0.39
577646,35818P,36,0.38
577646,20668,72,0.12
577646,22065,48,0.39
577646,20652,12,1.25
577646,20653,12,1.25
577646,23378,24,0.39
577669,23166,96,1.04
577669,21401,48,0.12
577669,21400,48,0.12
577669,23178,6,2.89
577669,22762,1,14.95
577669,22969,12,1.45
577669,23154,12,2.08
577680,23378,1,0.39
577680,22952,6,0.55
577680,84991,12,0.55
577680,23354,1,0.83
577680,84375,96,2.1
577680,22042,12,0.42
577680,23351,1,1.25
C577683,22726,-1,3.75
577687,21212,24,0.55
577687,23367,16,0.65
577687,23368,16,0.65
577687,22333,16,1.65
577687,22991,12,1.95
577687,21094,12,0.85
577687,21086,12,0.65
577687,21080,12,0.85
577687,21988,12,0.85
577687,21989,12,0.85
577687,21987,12,0.65
577687,21680,24,0.85
