InvoiceNo,CustomerID,InvoiceDate,Country
577107,16558.0,2011-11-17 17:30:00,United Kingdom
577108,15983.0,2011-11-17 17:34:00,United Kingdom
577109,16042.0,2011-11-17 17:50:00,United Kingdom
577110,14234.0,2011-11-17 17:53:00,United Kingdom
577111,,2011-11-17 17:55:00,United Kingdom
577112,,2011-11-17 17:55:00,United Kingdom
577113,,2011-11-17 17:58:00,United Kingdom
577114,,2011-11-17 17:59:00,United Kingdom
577115,,2011-11-17 18:02:00,United Kingdom
577116,,2011-11-17 18:04:00,United Kingdom
577117,,2011-11-17 18:04:00,United Kingdom
577118,,2011-11-17 18:05:00,United Kingdom
577119,,2011-11-17 18:08:00,United Kingdom
577120,,2011-11-17 18:09:00,United Kingdom
577121,12681.0,2011-11-17 18:29:00,France
577122,,2011-11-17 18:33:00,United Kingdom
577123,,2011-11-17 18:34:00,United Kingdom
577124,,2011-11-17 18:41:00,United Kingdom
577125,12445.0,2011-11-17 18:43:00,Spain
577126,12406.0,2011-11-17 19:22:00,Denmark
577127,16871.0,2011-11-17 19:27:00,United Kingdom
577128,14508.0,2011-11-17 19:48:00,United Kingdom
577129,15602.0,2011-11-17 19:52:00,United Kingdom
577130,15861.0,2011-11-17 19:58:00,United Kingdom
C577131,15861.0,2011-11-17 20:01:00,United Kingdom
577132,13599.0,2011-11-18 08:21:00,United Kingdom
577133,13962.0,2011-11-18 08:47:00,United Kingdom
577134,14434.0,2011-11-18 08:56:00,United Kingdom
577135,12427.0,2011-11-18 08:56:00,Germany
577136,17163.0,2011-11-18 08:57:00,United Kingdom
577137,14110.0,2011-11-18 08:59:00,United Kingdom
577138,13079.0,2011-11-18 09:03:00,United Kingdom
577139,16500.0,2011-11-18 09:04:00,United Kingdom
577140,13269.0,2011-11-18 09:10:00,United Kingdom
577141,13269.0,2011-11-18 09:11:00,United Kingdom
577142,13985.0,2011-11-18 09:19:00,United Kingdom
577143,13200.0,2011-11-18 09:31:00,United Kingdom
577144,,2011-11-18 09:35:00,United Kingdom
577145,,2011-11-18 09:35:00,United Kingdom
577146,16414.0,2011-11-18 09:42:00,United Kingdom
C577147,13396.0,2011-11-18 09:42:00,United Kingdom
577148,13941.0,2011-11-18 09:43:00,United Kingdom
C577149,17034.0,2011-11-18 09:44:00,United Kingdom
577150,,2011-11-18 09:48:00,United Kingdom
C577151,12781.0,2011-11-18 09:50:00,Czech Republic
577152,14277.0,2011-11-18 09:53:00,France
C577153,13266.0,2011-11-18 09:54:00,United Kingdom
C577154,15502.0,2011-11-18 09:55:00,United Kingdom
577155,13050.0,2011-11-18 09:56:00,United Kingdom
577156,13471.0,2011-11-18 09:57:00,United Kingdom
577157,12451.0,2011-11-18 09:58:00,Switzerland
577158,16293.0,2011-11-18 09:58:00,United Kingdom
C577159,15406.0,2011-11-18 09:58:00,United Kingdom
577160,16134.0,2011-11-18 10:05:00,United Kingdom
577161,18210.0,2011-11-18 10:18:00,United Kingdom
577162,13323.0,2011-11-18 10:24:00,United Kingdom
577165,13171.0,2011-11-18 10:27:00,United Kingdom
C577163,16678.0,2011-11-18 10:27:00,United Kingdom
C577164,16678.0,2011-11-18 10:28:00,United Kingdom
577166,12936.0,2011-11-18 10:37:00,United Kingdom
577167,16511.0,2011-11-18 10:41:00,United Kingdom
577168,12603.0,2011-11-18 10:42:00,Germany
577169,14641.0,2011-11-18 10:42:00,United Kingdom
577170,13456.0,2011-11-18 10:46:00,United Kingdom
577171,17159.0,2011-11-18 10:52:00,United Kingdom
577172,17760.0,2011-11-18 10:56:00,United Kingdom
577173,14849.0,2011-11-18 10:57:00,United Kingdom
577174,17841.0,2011-11-18 10:58:00,United Kingdom
577175,14849.0,2011-11-18 10:58:00,United Kingdom
577176,13305.0,2011-11-18 11:07:00,United Kingdom
577177,12748.0,2011-11-18 11:10:00,United Kingdom
577178,12618.0,2011-11-18 11:10:00,Italy
577179,18061.0,2011-11-18 11:20:00,United Kingdom
577180,12380.0,2011-11-18 11:27:00,Belgium
577181,,2011-11-18 11:35:00,United Kingdom
577182,16945.0,2011-11-18 11:39:00,United Kingdom
C577196,16924.0,2011-11-18 11:45:00,United Kingdom
577202,12989.0,2011-11-18 11:47:00,United Kingdom
577209,15621.0,2011-11-18 11:49:00,United Kingdom
577217,17324.0,2011-11-18 11:53:00,United Kingdom
577218,13117.0,2011-11-18 12:02:00,United Kingdom
C577227,14527.0,2011-11-18 12:06:00,United Kingdom
577228,12391.0,2011-11-18 12:07:00,Cyprus
577230,18034.0,2011-11-18 12:08:00,United Kingdom
577231,,2011-11-18 12:08:00,United Kingdom
577235,14367.0,2011-11-18 12:09:00,United Kingdom
577251,,2011-11-18 12:18:00,United Kingdom
577252,18034.0,2011-11-18 12:22:00,United Kingdom
577256,15530.0,2011-11-18 12:25:00,United Kingdom
577258,16764.0,2011-11-18 12:27:00,United Kingdom
577263,,2011-11-18 12:31:00,United Kingdom
577264,,2011-11-18 12:32:00,United Kingdom
577265,,2011-11-18 12:33:00,United Kingdom
577286,14606.0,2011-11-18 12:39:00,United Kingdom
577289,12931.0,2011-11-18 12:39:00,United Kingdom
577295,12682.0,2011-11-18 12:46:00,France
577296,17286.0,2011-11-18 12:47:00,United Kingdom
577297,14593.0,2011-11-18 12:48:00,United Kingdom
577298,14299.0,2011-11-18 12:49:00,United Kingdom
577299,12498.0,2011-11-18 12:52:00,Germany
577300,16924.0,2011-11-18 12:53:00,United Kingdom
577301,12498.0,2011-11-18 12:53:00,Germany
577302,17904.0,2011-11-18 12:57:00,United Kingdom
577303,14390.0,2011-11-18 13:02:00,United Kingdom
577304,,2011-11-18 13:04:00,United Kingdom
577305,,2011-11-18 13:06:00,United Kingdom
577306,,2011-11-18 13:06:00,United Kingdom
577307,,2011-11-18 13:06:00,United Kingdom
577308,15088.0,2011-11-18 13:14:00,United Kingdom
577309,15933.0,2011-11-18 13:14:00,United Kingdom
577310,13516.0,2011-11-18 13:15:00,United Kingdom
577311,18225.0,2011-11-18 13:16:00,United Kingdom
577312,17049.0,2011-11-18 13:18:00,United Kingdom
577313,14342.0,2011-11-18 13:21:00,United Kingdom
577314,12444.0,2011-11-18 13:23:00,Norway
577315,17811.0,2011-11-18 13:25:00,United Kingdom
577316,12578.0,2011-11-18 13:30:00,Italy
577317,16426.0,2011-11-18 13:33:00,United Kingdom
577318,17675.0,2011-11-18 13:42:00,United Kingdom
577319,17301.0,2011-11-18 13:43:00,United Kingdom
577320,13880.0,2011-11-18 13:44:00,United Kingdom
577321,15311.0,2011-11-18 13:44:00,United Kingdom
577322,17888.0,2011-11-18 13:45:00,United Kingdom
C577323,17904.0,2011-11-18 13:57:00,United Kingdom
577324,16463.0,2011-11-18 14:01:00,United Kingdom
577325,13094.0,2011-11-18 14:07:00,United Kingdom
577326,14646.0,2011-11-18 14:08:00,Netherlands
C577327,17779.0,2011-11-18 14:13:00,United Kingdom
577328,14088.0,2011-11-18 14:14:00,United Kingdom
577329,17779.0,2011-11-18 14:15:00,United Kingdom
C577330,,2011-11-18 14:16:00,United Kingdom
577331,14667.0,2011-11-18 14:23:00,United Kingdom
577332,13013.0,2011-11-18 14:25:00,United Kingdom
577333,14868.0,2011-11-18 14:40:00,United Kingdom
577334,15368.0,2011-11-18 14:42:00,United Kingdom
577335,14285.0,2011-11-18 14:50:00,United Kingdom
577336,14793.0,2011-11-18 14:50:00,United Kingdom
577337,15494.0,2011-11-18 14:51:00,United Kingdom
577338,17650.0,2011-11-18 14:52:00,United Kingdom
577339,,2011-11-18 14:57:00,United Kingdom
577340,,2011-11-18 14:57:00,United Kingdom
577341,16279.0,2011-11-18 15:00:00,United Kingdom
C577342,,2011-11-18 15:11:00,United Kingdom
C577343,,2011-11-18 15:13:00,United Kingdom
577344,12437.0,2011-11-18 15:14:00,France
C577345,15563.0,2011-11-18 15:16:00,United Kingdom
C577346,,2011-11-18 15:25:00,United Kingdom
577347,13960.0,2011-11-18 15:27:00,United Kingdom
C577348,,2011-11-18 15:30:00,United Kingdom
C577349,16168.0,2011-11-18 15:32:00,United Kingdom
C577350,14315.0,2011-11-18 15:35:00,United Kingdom
C577351,17728.0,2011-11-18 15:37:00,United Kingdom
577352,14820.0,2011-11-18 15:41:00,United Kingdom
C577353,12781.0,2011-11-18 15:45:00,Czech Republic
C577354,14732.0,2011-11-18 15:50:00,United Kingdom
577355,14911.0,2011-11-18 15:53:00,EIRE
577356,16350.0,2011-11-18 15:53:00,United Kingdom
577357,13098.0,2011-11-18 15:54:00,United Kingdom
577358,,2011-11-18 15:59:00,United Kingdom
577359,14903.0,2011-11-18 16:07:00,United Kingdom
C577360,13012.0,2011-11-18 16:12:00,United Kingdom
577361,13012.0,2011-11-18 16:13:00,United Kingdom
C577362,14073.0,2011-11-18 16:14:00,United Kingdom
C577363,12697.0,2011-11-18 16:17:00,Sweden
C577364,14140.0,2011-11-18 16:18:00,United Kingdom
577365,17063.0,2011-11-18 16:19:00,United Kingdom
C577369,14132.0,2011-11-18 16:20:00,United Kingdom
C577375,14441.0,2011-11-18 16:21:00,United Kingdom
C577381,15297.0,2011-11-18 16:24:00,United Kingdom
577382,17961.0,2011-11-18 16:48:00,United Kingdom
C577383,13091.0,2011-11-18 16:48:00,United Kingdom
C577384,14156.0,2011-11-18 16:50:00,EIRE
C577385,14189.0,2011-11-18 16:53:00,United Kingdom
C577386,18276.0,2011-11-18 16:54:00,United Kingdom
577387,17961.0,2011-11-18 16:55:00,United Kingdom
C577388,14911.0,2011-11-18 16:58:00,EIRE
C577389,13381.0,2011-11-18 16:59:00,United Kingdom
C577390,18276.0,2011-11-18 17:01:00,United Kingdom
C577391,13078.0,2011-11-18 17:03:00,United Kingdom
C577392,16560.0,2011-11-18 17:05:00,United Kingdom
577393,14031.0,2011-11-18 17:06:00,United Kingdom
C577394,14902.0,2011-11-18 17:09:00,United Kingdom
C577395,12779.0,2011-11-18 17:10:00,Poland
577396,17621.0,2011-11-18 17:11:00,United Kingdom
C577397,12504.0,2011-11-18 17:12:00,Germany
C577398,16839.0,2011-11-18 17:15:00,United Kingdom
C577399,13895.0,2011-11-18 17:15:00,United Kingdom
577400,16201.0,2011-11-18 17:20:00,United Kingdom
577401,,2011-11-18 17:34:00,United Kingdom
577402,15465.0,2011-11-20 10:11:00,United Kingdom
577403,13988.0,2011-11-20 10:15:00,United Kingdom
577404,17243.0,2011-11-20 10:16:00,United Kingdom
577405,14116.0,2011-11-20 10:29:00,United Kingdom
577406,12702.0,2011-11-20 10:36:00,Germany
577407,14739.0,2011-11-20 10:37:00,United Kingdom
577408,14805.0,2011-11-20 10:51:00,United Kingdom
577409,16779.0,2011-11-20 10:53:00,United Kingdom
577410,14664.0,2011-11-20 10:59:00,United Kingdom
577411,17387.0,2011-11-20 11:00:00,United Kingdom
577429,14881.0,2011-11-20 11:06:00,United Kingdom
577438,18118.0,2011-11-20 11:09:00,United Kingdom
577440,14477.0,2011-11-20 11:11:00,United Kingdom
577443,12971.0,2011-11-20 11:16:00,United Kingdom
577469,15009.0,2011-11-20 11:25:00,United Kingdom
577472,14503.0,2011-11-20 11:28:00,United Kingdom
577473,15919.0,2011-11-20 11:28:00,United Kingdom
577474,12778.0,2011-11-20 11:30:00,Netherlands
577475,15152.0,2011-11-20 11:30:00,United Kingdom
577476,12540.0,2011-11-20 11:31:00,Spain
577477,14157.0,2011-11-20 11:32:00,United Kingdom
577478,15963.0,2011-11-20 11:33:00,United Kingdom
577479,14911.0,2011-11-20 11:34:00,EIRE
577480,14525.0,2011-11-20 11:37:00,United Kingdom
C577481,12778.0,2011-11-20 11:39:00,Netherlands
577482,16762.0,2011-11-20 11:43:00,United Kingdom
577483,14502.0,2011-11-20 11:50:00,United Kingdom
577484,13536.0,2011-11-20 11:52:00,United Kingdom
577485,16360.0,2011-11-20 11:56:00,United Kingdom
C577486,15533.0,2011-11-20 11:59:00,United Kingdom
577487,15061.0,2011-11-20 12:00:00,United Kingdom
577488,13090.0,2011-11-20 12:00:00,United Kingdom
577489,,2011-11-20 12:07:00,United Kingdom
577490,16464.0,2011-11-20 12:11:00,United Kingdom
577491,14595.0,2011-11-20 12:12:00,United Kingdom
577492,16900.0,2011-11-20 12:13:00,United Kingdom
577493,17323.0,2011-11-20 12:13:00,United Kingdom
577494,16506.0,2011-11-20 12:17:00,United Kingdom
577495,14704.0,2011-11-20 12:20:00,United Kingdom
577496,16784.0,2011-11-20 12:20:00,United Kingdom
577497,17555.0,2011-11-20 12:22:00,United Kingdom
577498,15906.0,2011-11-20 12:22:00,United Kingdom
577499,15906.0,2011-11-20 12:24:00,United Kingdom
577500,14052.0,2011-11-20 12:30:00,United Kingdom
577501,14075.0,2011-11-20 12:32:00,United Kingdom
577502,12598.0,2011-11-20 12:34:00,France
577503,18110.0,2011-11-20 12:34:00,United Kingdom
577504,14159.0,2011-11-20 12:36:00,United Kingdom
577505,13118.0,2011-11-20 12:37:00,United Kingdom
577506,13212.0,2011-11-20 12:40:00,United Kingdom
577507,14710.0,2011-11-20 12:42:00,United Kingdom
577508,18127.0,2011-11-20 12:45:00,United Kingdom
577510,13118.0,2011-11-20 12:46:00,United Kingdom
C577509,13118.0,2011-11-20 12:46:00,United Kingdom
577511,17561.0,2011-11-20 12:53:00,United Kingdom
577512,12523.0,2011-11-20 12:55:00,France
C577513,18110.0,2011-11-20 12:59:00,United Kingdom
577514,16212.0,2011-11-20 13:00:00,United Kingdom
577515,13427.0,2011-11-20 13:02:00,United Kingdom
577516,16533.0,2011-11-20 13:08:00,United Kingdom
577517,16710.0,2011-11-20 13:16:00,United Kingdom
577518,14359.0,2011-11-20 13:17:00,United Kingdom
577519,15044.0,2011-11-20 13:20:00,United Kingdom
577520,14553.0,2011-11-20 13:20:00,United Kingdom
577521,16411.0,2011-11-20 13:23:00,United Kingdom
577522,15988.0,2011-11-20 13:23:00,United Kingdom
577523,12597.0,2011-11-20 13:33:00,Spain
577524,16905.0,2011-11-20 13:33:00,United Kingdom
577525,16905.0,2011-11-20 13:37:00,United Kingdom
577526,16513.0,2011-11-20 13:39:00,United Kingdom
577527,17523.0,2011-11-20 13:40:00,United Kingdom
577528,15745.0,2011-11-20 13:45:00,United Kingdom
577529,17523.0,2011-11-20 13:47:00,United Kingdom
577530,14950.0,2011-11-20 13:48:00,United Kingdom
577531,,2011-11-20 13:58:00,United Kingdom
577532,16666.0,2011-11-20 14:01:00,United Kingdom
577533,16877.0,2011-11-20 14:04:00,United Kingdom
577534,18127.0,2011-11-20 14:05:00,United Kingdom
577535,14071.0,2011-11-20 14:07:00,United Kingdom
577536,15850.0,2011-11-20 14:14:00,United Kingdom
577537,14860.0,2011-11-20 14:17:00,United Kingdom
577538,18040.0,2011-11-20 14:20:00,United Kingdom
577539,14547.0,2011-11-20 14:24:00,United Kingdom
577540,14984.0,2011-11-20 14:28:00,United Kingdom
577541,16899.0,2011-11-20 14:31:00,United Kingdom
577542,13565.0,2011-11-20 14:33:00,United Kingdom
577543,17636.0,2011-11-20 14:40:00,United Kingdom
577544,17758.0,2011-11-20 14:43:00,United Kingdom
577545,16931.0,2011-11-20 14:43:00,United Kingdom
577546,17758.0,2011-11-20 14:45:00,United Kingdom
C577547,17841.0,2011-11-20 14:48:00,United Kingdom
577548,16710.0,2011-11-20 14:50:00,United Kingdom
577549,17841.0,2011-11-20 15:00:00,United Kingdom
577550,17738.0,2011-11-20 15:05:00,United Kingdom
577551,12395.0,2011-11-20 15:21:00,Belgium
577552,14282.0,2011-11-20 15:27:00,United Kingdom
577553,17425.0,2011-11-20 15:30:00,United Kingdom
577554,15533.0,2011-11-20 15:35:00,United Kingdom
577555,13200.0,2011-11-20 15:35:00,United Kingdom
577556,13832.0,2011-11-20 15:36:00,United Kingdom
577557,15426.0,2011-11-20 15:36:00,United Kingdom
577572,17384.0,2011-11-20 15:48:00,United Kingdom
577579,14415.0,2011-11-20 15:52:00,United Kingdom
577594,13142.0,2011-11-20 16:07:00,United Kingdom
577595,16399.0,2011-11-20 16:12:00,United Kingdom
577596,18080.0,2011-11-21 08:02:00,United Kingdom
577597,16366.0,2011-11-21 08:19:00,United Kingdom
577598,13430.0,2011-11-21 08:19:00,United Kingdom
577599,15738.0,2011-11-21 08:26:00,United Kingdom
577600,14447.0,2011-11-21 08:28:00,United Kingdom
577601,17675.0,2011-11-21 08:31:00,United Kingdom
577602,16139.0,2011-11-21 08:37:00,United Kingdom
577603,15500.0,2011-11-21 08:40:00,United Kingdom
577604,14300.0,2011-11-21 08:57:00,United Kingdom
577605,13199.0,2011-11-21 09:02:00,United Kingdom
577606,12462.0,2011-11-21 09:11:00,Spain
577607,14911.0,2011-11-21 09:21:00,EIRE
577608,,2011-11-21 09:22:00,United Kingdom
577609,12349.0,2011-11-21 09:51:00,Italy
577610,15373.0,2011-11-21 09:55:00,United Kingdom
577611,,2011-11-21 09:59:00,United Kingdom
577612,,2011-11-21 09:59:00,United Kingdom
577613,14911.0,2011-11-21 10:02:00,EIRE
C577614,17888.0,2011-11-21 10:18:00,United Kingdom
577615,12658.0,2011-11-21 10:22:00,Germany
577616,13823.0,2011-11-21 10:22:00,United Kingdom
577617,14883.0,2011-11-21 10:23:00,United Kingdom
577618,12795.0,2011-11-21 10:27:00,Portugal
577633,14194.0,2011-11-21 10:35:00,United Kingdom
577646,13189.0,2011-11-21 10:39:00,United Kingdom
577669,15567.0,2011-11-21 10:48:00,United Kingdom
577680,17227.0,2011-11-21 10:51:00,United Kingdom
C577683,14493.0,2011-11-21 10:51:00,United Kingdom
577687,12583.0,2011-11-21 11:16:00,France
577689,17664.0,2011-11-21 11:29:00,United Kingdom
C577688,13890.0,2011-11-21 11:29:00,United Kingdom
577690,12856.0,2011-11-21 11:34:00,United Kingdom
577691,14587.0,2011-11-21 11:34:00,United Kingdom
C577692,14426.0,2011-11-21 11:47:00,United Kingdom
C577693,12628.0,2011-11-21 11:48:00,Germany
577694,14702.0,2011-11-21 11:50:00,United Kingdom
577695,15645.0,2011-11-21 11:55:00,United Kingdom
577696,16406.0,2011-11-21 11:57:00,United Kingdom
577697,15804.0,2011-11-21 12:02:00,United Kingdom
577698,14963.0,2011-11-21 12:05:00,United Kingdom
577699,13971.0,2011-11-21 12:06:00,United Kingdom
577700,14449.0,2011-11-21 12:06:00,United Kingdom
577701,13673.0,2011-11-21 12:11:00,United Kingdom
577711,15527.0,2011-11-21 12:17:00,United Kingdom
577716,15857.0,2011-11-21 12:18:00,United Kingdom
577718,16013.0,2011-11-21 12:19:00,United Kingdom
577719,16013.0,2011-11-21 12:20:00,United Kingdom
577720,16013.0,2011-11-21 12:21:00,United Kingdom
577721,13167.0,2011-11-21 12:24:00,United Kingdom
C577722,14607.0,2011-11-21 12:35:00,United Kingdom
577723,16713.0,2011-11-21 12:36:00,United Kingdom
577724,12984.0,2011-11-21 12:37:00,United Kingdom
577725,14607.0,2011-11-21 12:38:00,United Kingdom
577726,15676.0,2011-11-21 12:40:00,United Kingdom
577727,15671.0,2011-11-21 12:43:00,United Kingdom
577728,17811.0,2011-11-21 12:52:00,United Kingdom
577729,15179.0,2011-11-21 12:53:00,United Kingdom
577730,17253.0,2011-11-21 12:59:00,United Kingdom
C577731,17811.0,2011-11-21 13:06:00,United Kingdom
577732,15093.0,2011-11-21 13:09:00,United Kingdom
577733,15163.0,2011-11-21 13:10:00,United Kingdom
577734,17502.0,2011-11-21 13:14:00,United Kingdom
577735,14482.0,2011-11-21 13:14:00,United Kingdom
577736,14606.0,2011-11-21 13:20:00,United Kingdom
C577737,15681.0,2011-11-21 13:25:00,United Kingdom
577738,13739.0,2011-11-21 13:35:00,United Kingdom
577739,14551.0,2011-11-21 13:36:00,United Kingdom
577740,17625.0,2011-11-21 13:36:00,United Kingdom
577741,12921.0,2011-11-21 13:40:00,United Kingdom
577742,13755.0,2011-11-21 13:41:00,United Kingdom
577743,17006.0,2011-11-21 13:44:00,United Kingdom
577744,18229.0,2011-11-21 13:58:00,United Kingdom
577745,18139.0,2011-11-21 14:06:00,United Kingdom
577746,15274.0,2011-11-21 14:17:00,United Kingdom
577747,17450.0,2011-11-21 14:21:00,United Kingdom
577748,15159.0,2011-11-21 14:24:00,United Kingdom
577749,16242.0,2011-11-21 14:26:00,United Kingdom
C577750,12878.0,2011-11-21 14:30:00,United Kingdom
577751,12904.0,2011-11-21 14:34:00,United Kingdom
C577752,16670.0,2011-11-21 14:37:00,United Kingdom
C577753,13756.0,2011-11-21 14:40:00,United Kingdom
577754,18139.0,2011-11-21 14:47:00,United Kingdom
577755,17010.0,2011-11-21 14:49:00,United Kingdom
577756,15115.0,2011-11-21 14:59:00,United Kingdom
577757,13755.0,2011-11-21 15:10:00,United Kingdom
577768,,2011-11-21 15:18:00,United Kingdom
577769,16379.0,2011-11-21 15:27:00,United Kingdom
577770,13282.0,2011-11-21 15:33:00,United Kingdom
577771,16168.0,2011-11-21 15:42:00,United Kingdom
577772,18139.0,2011-11-21 15:53:00,United Kingdom
577773,16712.0,2011-11-21 15:57:00,United Kingdom
577774,16712.0,2011-11-21 15:57:00,United Kingdom
C577775,12504.0,2011-11-21 16:00:00,Germany
577776,12504.0,2011-11-21 16:02:00,Germany
577777,,2011-11-21 16:06:00,United Kingdom
577778,16549.0,2011-11-21 16:10:00,United Kingdom
C577779,,2011-11-21 16:11:00,United Kingdom
577780,,2011-11-21 16:14:00,United Kingdom
C577781,15406.0,2011-11-21 16:14:00,United Kingdom
577782,16549.0,2011-11-21 16:17:00,United Kingdom
577783,18139.0,2011-11-21 16:20:00,United Kingdom
577784,13862.0,2011-11-21 16:24:00,United Kingdom
577785,16369.0,2011-11-21 16:25:00,United Kingdom
C577786,13246.0,2011-11-21 16:27:00,United Kingdom
577787,,2011-11-21 16:28:00,United Kingdom
577788,,2011-11-21 16:28:00,United Kingdom
577789,,2011-11-21 16:28:00,United Kingdom
577790,14198.0,2011-11-21 16:35:00,United Kingdom
577791,17100.0,2011-11-21 16:36:00,United Kingdom
577792,17100.0,2011-11-21 16:36:00,United Kingdom
577793,13468.0,2011-11-21 16:40:00,United Kingdom
577794,14030.0,2011-11-21 16:48:00,United Kingdom
577795,13246.0,2011-11-21 16:50:00,United Kingdom
577796,15105.0,2011-11-21 16:53:00,United Kingdom
577797,15105.0,2011-11-21 16:54:00,United Kingdom
577798,17757.0,2011-11-21 16:54:00,United Kingdom
C577799,13458.0,2011-11-21 16:55:00,United Kingdom
577800,15484.0,2011-11-21 17:00:00,United Kingdom
577801,17629.0,2011-11-21 17:04:00,United Kingdom
577802,15132.0,2011-11-21 17:10:00,United Kingdom
577803,,2011-11-21 17:28:00,United Kingdom
577804,17432.0,2011-11-21 17:33:00,United Kingdom
577805,13881.0,2011-11-22 08:19:00,United Kingdom
577806,12963.0,2011-11-22 08:20:00,United Kingdom
577807,15699.0,2011-11-22 08:26:00,United Kingdom
577808,13403.0,2011-11-22 08:28:00,United Kingdom
577809,12584.0,2011-11-22 08:34:00,Italy
577810,17949.0,2011-11-22 08:44:00,United Kingdom
577811,16311.0,2011-11-22 08:54:00,United Kingdom
577812,16956.0,2011-11-22 08:56:00,United Kingdom
577813,14297.0,2011-11-22 09:06:00,United Kingdom
577814,15106.0,2011-11-22 09:16:00,United Kingdom
C577815,17071.0,2011-11-22 09:16:00,United Kingdom
577816,18139.0,2011-11-22 09:17:00,United Kingdom
C577817,13081.0,2011-11-22 09:17:00,United Kingdom
577818,13456.0,2011-11-22 09:18:00,United Kingdom
C577819,17313.0,2011-11-22 09:23:00,United Kingdom
577820,13408.0,2011-11-22 09:24:00,United Kingdom
C577821,13777.0,2011-11-22 09:29:00,United Kingdom
577822,14607.0,2011-11-22 09:34:00,United Kingdom
577823,16107.0,2011-11-22 09:40:00,United Kingdom
577824,15845.0,2011-11-22 09:42:00,United Kingdom
577825,17453.0,2011-11-22 09:42:00,United Kingdom
577826,17600.0,2011-11-22 09:43:00,United Kingdom
577827,16782.0,2011-11-22 09:53:00,United Kingdom
C577828,14911.0,2011-11-22 09:53:00,EIRE
577829,,2011-11-22 09:55:00,United Kingdom
577830,15187.0,2011-11-22 10:12:00,United Kingdom
577831,16748.0,2011-11-22 10:17:00,United Kingdom
C577832,18274.0,2011-11-22 10:18:00,United Kingdom
577833,17315.0,2011-11-22 10:20:00,United Kingdom
577834,17528.0,2011-11-22 10:21:00,United Kingdom
577835,16607.0,2011-11-22 10:24:00,United Kingdom
577836,,2011-11-22 10:26:00,United Kingdom
577837,14834.0,2011-11-22 10:30:00,United Kingdom
577838,16352.0,2011-11-22 10:32:00,United Kingdom
C577839,16633.0,2011-11-22 10:33:00,United Kingdom
577840,17324.0,2011-11-22 10:34:00,United Kingdom
577841,14262.0,2011-11-22 10:35:00,United Kingdom
577842,16353.0,2011-11-22 10:39:00,United Kingdom
577843,16353.0,2011-11-22 10:39:00,United Kingdom
577844,,2011-11-22 10:41:00,United Kingdom
577845,18139.0,2011-11-22 10:44:00,United Kingdom
577848,13247.0,2011-11-22 10:59:00,United Kingdom
C577849,14534.0,2011-11-22 10:59:00,United Kingdom
577850,14911.0,2011-11-22 11:04:00,EIRE
577851,13267.0,2011-11-22 11:04:00,United Kingdom
577852,16532.0,2011-11-22 11:08:00,United Kingdom
577853,13681.0,2011-11-22 11:13:00,United Kingdom
577854,16128.0,2011-11-22 11:14:00,United Kingdom
577855,15877.0,2011-11-22 11:18:00,United Kingdom
577856,12490.0,2011-11-22 11:19:00,France
577857,13499.0,2011-11-22 11:21:00,United Kingdom
577858,16365.0,2011-11-22 11:24:00,United Kingdom
577859,14534.0,2011-11-22 11:24:00,United Kingdom
577860,16655.0,2011-11-22 11:25:00,United Kingdom
577861,13924.0,2011-11-22 11:28:00,United Kingdom
577869,13268.0,2011-11-22 11:34:00,United Kingdom
577880,14515.0,2011-11-22 11:37:00,United Kingdom
C577889,16191.0,2011-11-22 11:42:00,United Kingdom
C577892,16191.0,2011-11-22 11:43:00,United Kingdom
577893,17073.0,2011-11-22 11:47:00,United Kingdom
577897,14424.0,2011-11-22 11:48:00,United Kingdom
577905,15497.0,2011-11-22 11:51:00,United Kingdom
577906,13268.0,2011-11-22 11:51:00,United Kingdom
577919,17075.0,2011-11-22 11:58:00,United Kingdom
577938,15525.0,2011-11-22 12:07:00,United Kingdom
577942,,2011-11-22 12:08:00,United Kingdom
577944,,2011-11-22 12:08:00,United Kingdom
577947,,2011-11-22 12:08:00,United Kingdom
577949,,2011-11-22 12:09:00,United Kingdom
577950,14129.0,2011-11-22 12:09:00,United Kingdom
577951,17238.0,2011-11-22 12:09:00,United Kingdom
577953,,2011-11-22 12:09:00,United Kingdom
577954,,2011-11-22 12:10:00,United Kingdom
577956,,2011-11-22 12:10:00,United Kingdom
577959,,2011-11-22 12:11:00,United Kingdom
577961,,2011-11-22 12:11:00,United Kingdom
577964,,2011-11-22 12:11:00,United Kingdom
577966,,2011-11-22 12:12:00,United Kingdom
577968,,2011-11-22 12:12:00,United Kingdom
577970,,2011-11-22 12:12:00,United Kingdom
577971,,2011-11-22 12:12:00,United Kingdom
577972,,2011-11-22 12:13:00,United Kingdom
577973,13798.0,2011-11-22 12:13:00,United Kingdom
577980,16330.0,2011-11-22 12:24:00,United Kingdom
577985,15116.0,2011-11-22 12:25:00,United Kingdom
577999,,2011-11-22 12:29:00,United Kingdom
C578003,13832.0,2011-11-22 12:31:00,United Kingdom
578004,17155.0,2011-11-22 12:38:00,United Kingdom
578005,16985.0,2011-11-22 12:39:00,United Kingdom
578006,13363.0,2011-11-22 12:40:00,United Kingdom
C578007,16474.0,2011-11-22 12:40:00,United Kingdom
578008,14657.0,2011-11-22 12:47:00,United Kingdom
578009,14467.0,2011-11-22 12:48:00,United Kingdom
578010,15971.0,2011-11-22 12:50:00,United Kingdom
